employeeId,firstName,lastName,middleName,email,role,departmentCode,departmentName,positionCode,positionTitle,levelName,levelRank,basicSalary,currency,payFrequency,employmentType,employmentStatus,workLocation,hireDate,reportToEmployeeId
EMP-00115,Isabella,Fernandez,Angela,isabella.fernandez.115@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,75474,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-01-24,EMP-00039
EMP-00116,Ana,Mendoza,,ana.mendoza.116@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,117017,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-06-26,EMP-00054
EMP-00117,John,Ramos,Angela,john.ramos.117@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,94643,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2021-02-25,EMP-00022
EMP-00118,James,Garcia,,james.garcia.118@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,74560,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-12-17,EMP-00096
EMP-00119,Maria,Mendoza,Patricia,maria.mendoza.119@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,70241,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-06-14,EMP-00022
EMP-00120,Maria,Mendoza,,maria.mendoza.120@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,116371,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2022-02-09,EMP-00047
EMP-00121,Kevin,Ramos,,kevin.ramos.121@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,70390,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-10-09,EMP-00032
EMP-00122,Nicole,Hernandez,,nicole.hernandez.122@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,98712,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-12-06,EMP-00049
EMP-00123,Christine,Torres,Rafael,christine.torres.123@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,68380,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2025-03-15,EMP-00023
EMP-00124,Mark,Rivera,Isabella,mark.rivera.124@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,66637,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-03-09,EMP-00030
EMP-00125,Christine,Vargas,Sofia,christine.vargas.125@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,60981,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-01-09,EMP-00058
EMP-00126,James,Torres,Maria,james.torres.126@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,104421,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2021-09-05,EMP-00022
EMP-00127,Ana,Aquino,,ana.aquino.127@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,62299,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-07-13,EMP-00030
EMP-00128,Patricia,Ramos,Juan,patricia.ramos.128@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,64273,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-01-28,EMP-00093
EMP-00129,Angela,Hernandez,,angela.hernandez.129@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,100740,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-06-03,EMP-00094
EMP-00130,Carlos,Aquino,,carlos.aquino.130@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,68442,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-06-27,EMP-00087
EMP-00131,Jose,Manalo,,jose.manalo.131@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,114176,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-09-02,EMP-00098
EMP-00132,Patricia,Bautista,,patricia.bautista.132@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,111486,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2025-03-21,EMP-00045
EMP-00133,Miguel,Rivera,John,miguel.rivera.133@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,77273,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-08-06,EMP-00061
EMP-00134,Jose,Garcia,,jose.garcia.134@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,85778,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-09-02,EMP-00054
EMP-00135,Juan,Vargas,,juan.vargas.135@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,94957,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-07-03,EMP-00083
EMP-00136,Mark,Cruz,,mark.cruz.136@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,82898,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-04-12,EMP-00076
EMP-00137,John,Soriano,,john.soriano.137@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,94312,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-01-08,EMP-00060
EMP-00138,Nicole,Rivera,,nicole.rivera.138@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,95046,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-02-24,EMP-00022
EMP-00139,Juan,Bautista,,juan.bautista.139@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,95856,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-07-21,EMP-00054
EMP-00140,Christine,Torres,,christine.torres.140@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,108039,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-09-02,EMP-00056
EMP-00141,Jose,Mendoza,Sofia,jose.mendoza.141@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,76050,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-01-20,EMP-00032
EMP-00142,Kevin,Garcia,,kevin.garcia.142@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,109828,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-12-04,EMP-00024
EMP-00143,Rafael,Manalo,Juan,rafael.manalo.143@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,67667,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2021-02-22,EMP-00027
EMP-00144,James,Ramos,,james.ramos.144@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,88857,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-03-01,EMP-00070
EMP-00145,Sofia,Bautista,,sofia.bautista.145@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,117157,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2025-06-26,EMP-00021
EMP-00146,Patricia,Garcia,,patricia.garcia.146@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,110540,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-01-01,EMP-00047
EMP-00147,John,Manalo,Nicole,john.manalo.147@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,62259,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-12-24,EMP-00062
EMP-00148,Nicole,Santos,,nicole.santos.148@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,117431,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-01-01,EMP-00060
EMP-00149,Angela,Vargas,,angela.vargas.149@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,118494,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2021-07-26,EMP-00061
EMP-00150,Angela,Cruz,,angela.cruz.150@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,84623,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-10-06,EMP-00080
EMP-00151,Maria,Rivera,Miguel,maria.rivera.151@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,77500,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-03-03,EMP-00029
EMP-00152,Christine,Gonzales,,christine.gonzales.152@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,116261,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-09-17,EMP-00064
EMP-00153,Nicole,Gonzales,Ana,nicole.gonzales.153@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,78666,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-05-15,EMP-00084
EMP-00154,John,Flores,,john.flores.154@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,94043,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-04-05,EMP-00042
EMP-00155,Maria,Cruz,,maria.cruz.155@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,62887,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-01-06,EMP-00033
EMP-00156,James,Ramos,James,james.ramos.156@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,93232,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-09-02,EMP-00074
EMP-00157,Isabella,Garcia,,isabella.garcia.157@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,78932,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-11-04,EMP-00085
EMP-00158,Isabella,Hernandez,,isabella.hernandez.158@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,111964,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-05-10,EMP-00031
EMP-00159,John,Aquino,,john.aquino.159@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,93668,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-05-20,EMP-00053
EMP-00160,Sofia,Ramos,,sofia.ramos.160@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,86941,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-10-02,EMP-00082
EMP-00161,Daniel,Manalo,,daniel.manalo.161@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,86082,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-03-16,EMP-00097
EMP-00162,Daniel,Pascual,,daniel.pascual.162@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,98057,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-04-19,EMP-00085
EMP-00163,Daniel,Fernandez,,daniel.fernandez.163@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,79260,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-02-21,EMP-00098
EMP-00164,Angela,Ramos,Juan,angela.ramos.164@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,61798,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-03-25,EMP-00086
EMP-00165,Kevin,Torres,,kevin.torres.165@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,105805,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-12-27,EMP-00099
EMP-00166,John,Reyes,,john.reyes.166@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,75083,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-06-27,EMP-00053
EMP-00167,Nicole,Gonzales,,nicole.gonzales.167@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,96133,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-06-10,EMP-00051
EMP-00168,Nicole,Mendoza,,nicole.mendoza.168@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,104040,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-03-10,EMP-00092
EMP-00169,Maria,Pascual,,maria.pascual.169@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,115918,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-04-11,EMP-00040
EMP-00170,Christine,Vargas,,christine.vargas.170@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,103252,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-08-28,EMP-00074
EMP-00171,Rafael,Ramos,Patricia,rafael.ramos.171@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,104172,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-10-18,EMP-00081
EMP-00172,Rafael,Rivera,,rafael.rivera.172@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,70698,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-05-22,EMP-00070
EMP-00173,Isabella,Santos,,isabella.santos.173@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,103113,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-06-09,EMP-00092
EMP-00174,Camille,Gonzales,Isabella,camille.gonzales.174@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,93024,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-03-13,EMP-00069
EMP-00175,Miguel,Cruz,Grace,miguel.cruz.175@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,66119,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-06-07,EMP-00024
EMP-00176,Patricia,Rivera,Nicole,patricia.rivera.176@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,101564,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-11-01,EMP-00086
EMP-00177,Jose,Torres,Carlos,jose.torres.177@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,112758,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-09-28,EMP-00065
EMP-00178,Carlos,Vargas,,carlos.vargas.178@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,82159,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-08-24,EMP-00021
EMP-00179,James,Flores,,james.flores.179@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,69160,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-04-03,EMP-00050
EMP-00180,Rafael,Bautista,Nicole,rafael.bautista.180@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,93733,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-10-16,EMP-00059
EMP-00181,Juan,Castro,,juan.castro.181@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,103102,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-08-02,EMP-00027
EMP-00182,Carlos,Vargas,Daniel,carlos.vargas.182@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,116174,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-05-10,EMP-00065
EMP-00183,John,Flores,,john.flores.183@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,107733,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-03-02,EMP-00025
EMP-00184,Maria,Garcia,,maria.garcia.184@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,108567,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-10-02,EMP-00029
EMP-00185,Camille,Garcia,Christine,camille.garcia.185@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,101532,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-02-18,EMP-00058
EMP-00186,Carlos,Vargas,,carlos.vargas.186@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,82867,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-01-17,EMP-00088
EMP-00187,Juan,Aquino,,juan.aquino.187@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,73755,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2021-12-18,EMP-00092
EMP-00188,Christine,Rivera,Isabella,christine.rivera.188@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,105878,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-09-10,EMP-00064
EMP-00189,Carlos,Ramos,,carlos.ramos.189@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,92772,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-03-24,EMP-00052
EMP-00190,Miguel,Mendoza,,miguel.mendoza.190@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,88681,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-05-24,EMP-00023
EMP-00191,Nicole,Mendoza,James,nicole.mendoza.191@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,81925,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2025-06-22,EMP-00083
EMP-00192,Juan,Fernandez,,juan.fernandez.192@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,64075,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-01-13,EMP-00063
EMP-00193,Carlos,Reyes,Rafael,carlos.reyes.193@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,86322,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-07-11,EMP-00047
EMP-00194,Carlos,Aquino,,carlos.aquino.194@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,95729,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2022-08-13,EMP-00055
EMP-00195,Isabella,Garcia,Maria,isabella.garcia.195@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,106974,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-10-11,EMP-00099
EMP-00196,Rafael,Gonzales,,rafael.gonzales.196@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,72961,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-07-17,EMP-00068
EMP-00197,Christine,Hernandez,,christine.hernandez.197@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,102801,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-05-06,EMP-00082
EMP-00198,Rafael,Lopez,,rafael.lopez.198@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,116565,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-01-12,EMP-00100
EMP-00199,James,Manalo,,james.manalo.199@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,61213,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2024-10-10,EMP-00088
EMP-00200,Carlos,Manalo,James,carlos.manalo.200@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,82574,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-10-06,EMP-00049
EMP-00201,Maria,Manalo,Kevin,maria.manalo.201@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,104983,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-09-08,EMP-00061
EMP-00202,Jose,Flores,,jose.flores.202@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,61075,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-07-14,EMP-00065
EMP-00203,Miguel,Flores,Daniel,miguel.flores.203@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,105610,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-02-01,EMP-00075
EMP-00204,Carlos,Castro,,carlos.castro.204@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,99546,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-08-26,EMP-00048
EMP-00205,Nicole,Mendoza,,nicole.mendoza.205@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,89176,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-11-13,EMP-00087
EMP-00206,Sofia,Reyes,James,sofia.reyes.206@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,113935,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-05-06,EMP-00084
EMP-00207,Juan,Aquino,,juan.aquino.207@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,103384,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2023-07-18,EMP-00023
EMP-00208,Rafael,Soriano,,rafael.soriano.208@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,110231,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-10-06,EMP-00045
EMP-00209,Patricia,Cruz,,patricia.cruz.209@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,106749,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-09-07,EMP-00027
EMP-00210,Angela,Lopez,,angela.lopez.210@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,90850,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-06-08,EMP-00039
EMP-00211,Rafael,Manalo,,rafael.manalo.211@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,85649,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-01-27,EMP-00078
EMP-00212,Miguel,Aquino,,miguel.aquino.212@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,80560,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-01-27,EMP-00073
EMP-00213,Maria,Pascual,,maria.pascual.213@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,115520,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-06-20,EMP-00052
EMP-00214,Nicole,Mendoza,,nicole.mendoza.214@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,100325,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-09-27,EMP-00052
EMP-00215,Rafael,Manalo,,rafael.manalo.215@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,61410,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-04-28,EMP-00076
EMP-00216,Grace,Soriano,,grace.soriano.216@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,70962,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-05-06,EMP-00035
EMP-00217,Patricia,Ramos,Camille,patricia.ramos.217@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,102127,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-10-05,EMP-00066
EMP-00218,Maria,Torres,,maria.torres.218@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,75761,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-01-13,EMP-00100
EMP-00219,Jose,Pascual,,jose.pascual.219@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,66918,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-01-19,EMP-00042
EMP-00220,Nicole,Aquino,,nicole.aquino.220@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,109762,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2025-04-14,EMP-00074
EMP-00221,Isabella,Garcia,,isabella.garcia.221@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,99739,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-09-26,EMP-00036
EMP-00222,James,Lopez,Carlos,james.lopez.222@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,74707,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2025-01-26,EMP-00051
EMP-00223,Carlos,Fernandez,,carlos.fernandez.223@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,62024,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2025-12-03,EMP-00085
EMP-00224,Angela,Bautista,Grace,angela.bautista.224@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,74455,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-08-25,EMP-00048
EMP-00225,Maria,Lopez,,maria.lopez.225@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,97399,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-05-15,EMP-00090
EMP-00226,Mark,Flores,,mark.flores.226@example.com,Senior Developer,IT,IT Department,IT-SR-DEV,Senior Developer,Senior,3,95947,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-06-01,EMP-00083
